Student Id,Surname,minutes per week spent on elearning,Topic with highest time spend,Gender,Age,average grade over an acadmic year,NumOf_family mebers,play a sport activity,colledge acceptance
15656921,Locke,850,Biology,Male,15,9,2,0,0
15761340,Bullen,521,Biology,Male,16,10,2,1,0
15591135,Forster,726,Biology,Male,16,14,2,0,0
15623219,Smith,596,Biology,Male,16,11,1,0,1
15655229,Craig,850,Physics,Female,17,13,1,1,0
15805884,Archer,637,Biology,Female,16,16,2,0,0
15668289,McWilliams,690,Math,Male,18,12,1,1,0
15568562,Moss,689,Biology,Male,16,17,1,0,0
15773276,Townsend,633,Math,Male,16,12,1,0,1
15622801,Brown,555,Biology,Female,16,11,1,1,0
15779886,Munson,563,Math,Male,18,13,2,0,0
15713673,T'ien,494,Biology,Female,15,8,1,1,0
15783083,Shubin,534,Biology,Male,17,17,2,0,0
15742824,Isayeva,696,Physics,Male,18,12,1,0,0
15621550,Hung,535,Math,Female,16,10,3,0,1
15799480,Webb,600,Biology,Male,15,17,2,1,0
15625247,Scott,807,Biology,Female,18,11,1,0,0
15755241,Rahman,714,Biology,Female,16,10,1,1,1
15575679,Lori,590,Biology,Male,15,9,1,0,0
15668235,Cooke,614,Biology,Female,18,18,1,1,0
15683183,Volkova,766,Physics,Female,16,14,1,0,0
15684592,Lamb,557,Math,Male,17,13,2,1,0
15591169,Hawes,788,Physics,Female,18,17,1,0,1
15653455,Smith,648,Biology,Female,15,10,2,1,0
15732563,Swanton,726,Physics,Female,16,9,2,1,0
15656471,Mitchell,773,Biology,Male,17,13,2,1,0
15598510,Colombo,583,Physics,Male,15,14,2,1,0
15766427,Shaw,565,Physics,Male,15,8,2,0,1
15785342,Shipp,705,Biology,Male,15,15,2,1,0
15641595,Jonathan,685,Math,Male,16,13,2,0,0
15798429,Hernandez,741,Biology,Male,15,15,2,1,0
15648136,Green,658,Physics,Female,16,12,1,0,0
15812482,Young,575,Biology,Male,18,14,1,0,0
15790810,Han,844,Biology,Female,15,11,1,1,1
15687421,Highland,559,Math,Male,18,14,1,0,1
15765643,Hamilton,725,Biology,Male,17,13,2,1,0
15654878,Yobanna,450,Biology,Male,17,17,1,1,0
15686835,Crawford,738,Physics,Female,16,14,1,0,1
15768340,Beavers,642,Physics,Female,18,11,1,1,0
15673599,Williamson,618,Math,Male,18,11,1,1,0
15689096,Beneventi,590,Biology,Male,15,15,1,1,0
15684294,Chidumaga,735,Biology,Male,17,12,2,1,0
15615828,Mitchell,550,Biology,Male,18,18,1,0,0
15746012,Chibugo,729,Math,Female,16,15,2,1,1
15615797,Hyde,743,Physics,Male,18,18,1,1,1
15788494,Alekseeva,555,Biology,Male,17,17,1,0,0
15793856,Abdulov,667,Math,Female,16,17,2,1,0
15629545,Buckley,790,Math,Female,18,14,1,0,0
15661198,Howard,727,Physics,Male,17,8,1,1,0
15715117,Peel,744,Biology,Female,17,16,1,0,0
15701074,Herz,629,Physics,Male,17,8,1,1,0
15793046,Holden,619,Biology,Female,18,9,1,1,0
15623744,McLean,634,Biology,Male,18,17,1,1,0
15611329,Findlay,608,Math,Female,17,13,2,1,0
15740428,Wyatt,507,Biology,Female,16,18,2,0,0
15781534,Rapuluolisa,536,Physics,Female,17,11,1,0,0
15618243,Buckland,730,Math,Female,16,10,1,1,0
15784161,Hargreaves,583,Physics,Male,18,17,1,0,0
15700325,Onyeoruru,644,Biology,Female,17,14,1,0,0
15659064,Salas,790,Math,Male,16,13,2,1,0
15658364,Laney,807,Physics,Female,17,14,1,1,0
15704340,Fu,581,Biology,Female,15,13,1,0,0
15793455,Tien,627,Math,Female,17,16,1,0,1
15579777,Sazonova,850,Biology,Male,17,11,2,0,0
15632345,Tuan,754,Biology,Female,18,10,2,0,0
15814468,Wei,551,Physics,Male,17,14,1,1,1
15754820,Bergamaschi,637,Physics,Male,17,13,2,1,0
15707505,Taylor,699,Math,Male,17,13,2,0,0
15699507,Messersmith,542,Biology,Female,17,12,2,1,0
15799600,Coles,640,Physics,Male,18,8,1,1,0
15794472,Brookes,553,Biology,Female,17,9,2,0,0
15646632,Reid,741,Biology,Male,15,18,2,0,0
15676353,Etheridge,598,Biology,Male,15,12,1,1,0
15566312,Jolly,660,Math,Female,15,11,3,1,1
15570414,Chizoba,618,Math,Male,17,14,1,0,0
15776743,Eberegbulam,647,Biology,Male,17,14,2,1,0
15674637,Pagnotto,491,Biology,Female,16,13,1,1,0
15730418,Lucchesi,652,Biology,Female,18,16,2,0,0
15739972,Hughes,650,Physics,Female,15,12,3,0,1
15661591,Panicucci,413,Physics,Male,18,17,2,1,0
15675585,Burns,416,Physics,Female,15,16,2,1,0
15814750,Ricci,629,Math,Male,16,11,2,1,0
15593454,Lambert,678,Math,Female,16,17,1,0,0
15663421,Esposito,527,Math,Male,16,11,2,0,0
15576196,Benson,743,Math,Female,15,9,2,0,1
15677324,Botts,683,Physics,Male,15,10,1,1,0
15568742,Parkes,536,Biology,Female,16,13,1,0,0
15693764,Mai,663,Math,Male,17,13,1,0,1
15714260,Castiglione,646,Biology,Female,17,10,2,0,0
15798200,Manna,707,Biology,Male,18,8,3,1,0
15656627,Lin,602,Biology,Male,17,17,2,1,0
15791111,Fink,635,Biology,Female,16,16,2,0,0
15638269,Baresi,597,Biology,Male,16,14,2,1,0
15807473,Morehead,503,Biology,Male,17,13,2,1,0
15708534,Afamefuna,524,Math,Female,17,12,1,0,1
15640686,Greco,700,Biology,Male,15,13,1,0,1
15588904,Balashova,692,Biology,Male,17,14,1,0,1
15768763,Bogdanov,562,Biology,Male,17,16,1,1,1
15770543,Lowe,679,Biology,Male,15,8,1,0,0
15642162,Ponce,603,Physics,Male,15,8,1,0,1
15714046,Trevisano,720,Math,Male,18,12,2,1,0
15575060,Gardner,797,Biology,Male,17,11,2,0,0
15812040,Lorenzo,594,Biology,Male,17,17,1,0,0
15812073,Palmer,529,Biology,Female,18,9,2,1,0
15706810,Zuyeva,606,Physics,Female,17,10,2,1,0
15584090,Jen,621,Math,Female,16,9,2,1,1
15810807,Alekseeva,513,Biology,Female,18,11,2,0,0
15582033,Manfrin,753,Physics,Male,15,17,1,0,1
15687607,Chiemenam,605,Biology,Female,17,9,1,1,0
15588406,Chiemenam,574,Math,Female,16,10,2,0,0
15784099,Clark,726,Biology,Female,18,16,1,0,0
15701352,Fanucci,611,Math,Female,18,15,2,0,0
15789371,Cattaneo,593,Physics,Female,18,11,2,1,0
15602845,Udinesi,466,Physics,Male,18,18,2,0,0
15707918,Bentley,741,Physics,Female,15,15,2,0,0
15602812,Holmes,684,Physics,Female,17,11,2,1,0
15675888,Austin,550,Math,Female,18,16,1,1,0
15591822,Mackenzie,593,Math,Male,16,12,1,0,0
15738501,Booth,601,Physics,Male,16,13,1,1,1
15585907,Collier,676,Math,Female,15,15,2,0,0
15579040,Hs?,556,Biology,Female,15,14,2,0,0
15804211,Oluchukwu,719,Biology,Male,18,12,1,1,0
15736126,Sung,850,Physics,Male,18,16,1,1,1
15745399,Marino,649,Math,Female,18,15,1,0,1
15760749,Vinogradov,509,Math,Male,15,8,1,1,0
15637118,Burns,684,Biology,Male,16,10,1,0,0
15657829,Fanucci,806,Physics,Male,18,12,1,0,1
15738497,Chukwujamuike,729,Math,Male,16,16,2,0,0
15690695,Flynn,683,Biology,Female,16,11,2,1,0
15762351,Chao,689,Math,Female,16,11,2,1,0
15791172,Yeh,672,Physics,Female,17,17,1,0,0
15598982,Klein,602,Physics,Female,18,9,1,1,1
15734765,Mahmood,739,Biology,Female,16,15,1,1,0
15642912,Tu,618,Biology,Female,16,14,1,0,0
15769516,Shcherbakov,674,Biology,Female,18,17,2,0,0
15789379,Zetticci,762,Biology,Male,16,11,1,0,0
15695103,Carr,790,Math,Male,17,15,2,1,0
15801924,Browne,754,Math,Female,16,16,2,0,0
15767804,Feng,729,Biology,Male,18,14,2,0,0
15718039,Ferguson,606,Physics,Female,15,18,2,1,0
15579994,Shaw,616,Biology,Male,15,18,1,1,0
15595037,Palermo,772,Biology,Male,17,17,1,1,0
15600720,Moore,652,Math,Male,18,10,1,0,0
15782608,Huang,743,Biology,Male,16,8,2,0,1
15566894,Gray,793,Biology,Male,18,16,1,0,0
15749123,Sokolova,743,Math,Male,17,12,1,0,0
15668943,Henderson,746,Biology,Male,16,15,2,0,0
15577423,Mosley,627,Physics,Female,17,14,1,0,1
15623102,Nnaemeka,713,Math,Male,15,15,2,1,0
15728012,Everett,678,Math,Female,16,12,1,0,0
15683363,Goddard,540,Math,Male,16,12,1,1,0
15699335,Kuo,615,Physics,Female,18,14,2,1,0
15574369,Bianchi,415,Math,Male,18,16,1,1,0
15703167,Rouse,628,Biology,Female,16,15,2,0,0
15754874,Nwoye,700,Biology,Male,15,14,1,0,0
15723216,Greco,623,Physics,Male,15,14,1,1,0
15725094,Fang,623,Biology,Female,18,13,1,1,0
15647974,Chiemenam,679,Biology,Female,17,13,2,0,0
15583371,Artemiev,632,Math,Male,16,9,1,0,1
15772559,Burrows,790,Biology,Female,18,8,1,1,1
15711251,Chizuoke,514,Biology,Male,15,12,1,0,0
15719212,T'ien,491,Biology,Male,16,13,1,0,0
15764927,Rogova,753,Biology,Male,18,13,1,1,0
15731412,Trevisano,693,Physics,Female,16,17,1,1,0
15719170,Sagese,679,Biology,Female,18,14,1,1,0
15596011,Artyomova,529,Math,Male,15,13,1,1,0
15614834,Long,619,Math,Female,15,15,1,1,0
15600510,Hsueh,680,Math,Female,16,18,2,0,0
15625706,White,693,Physics,Male,15,11,2,0,1
15781409,Lazarev,834,Biology,Female,15,13,1,0,0
15722583,Benjamin,636,Math,Female,17,14,2,1,0
15677243,Wan,538,Math,Male,17,9,2,0,0
15815070,Romano,566,Physics,Female,17,12,2,0,0
15705899,Craig,597,Math,Male,17,13,1,1,0
15701522,Yermolayeva,711,Biology,Female,18,13,2,1,0
15755978,Tseng,606,Biology,Male,17,14,2,0,0
15722090,Tseng,615,Math,Male,18,15,1,1,0
15783526,Le Hunte,589,Biology,Male,15,13,1,1,0
15632125,Blake,606,Physics,Male,18,17,1,1,0
15688395,Lane,582,Biology,Male,16,11,2,0,0
15666975,Sparks,710,Biology,Female,17,15,1,0,0
15682211,Tu,467,Biology,Male,17,13,2,1,0
15637411,Tochukwu,749,Biology,Male,17,14,2,1,0
15591512,Whittaker,564,Physics,Female,15,13,1,1,1
15606855,Wang,730,Math,Male,16,16,2,1,0
15763683,Northern,678,Physics,Male,16,18,1,1,1
15641782,Humphries,540,Biology,Female,18,12,1,1,1
15677184,Cremonesi,767,Biology,Female,15,14,1,1,0
15775042,Ku,615,Biology,Female,16,12,2,0,0
15616630,Tobenna,583,Physics,Female,18,12,1,0,0
15800233,Okwuadigbo,850,Biology,Female,16,14,2,0,0
15588419,Johnston,651,Physics,Female,18,11,1,0,1
15595557,Li,798,Biology,Male,18,11,2,0,0
15626143,Talbot,695,Biology,Male,15,10,2,1,0
15566030,Tu,497,Physics,Male,18,17,1,0,1
15701412,T'ien,739,Biology,Male,18,13,2,0,0
15702464,Ross,549,Biology,Female,16,14,2,0,0
15573348,Maclean,850,Biology,Male,17,8,1,1,0
15704160,Wan,648,Math,Male,17,13,1,0,1
15693704,Tsou,679,Biology,Female,15,11,2,1,0
15664752,Jack,606,Physics,Male,18,13,2,0,0
15628292,Lucchesi,850,Biology,Male,17,16,2,1,0
15621195,Ch'eng,619,Physics,Male,18,13,2,0,0
15668629,Saunders,719,Math,Male,18,12,2,0,0
15635197,Glover,640,Physics,Male,18,12,1,1,0
15592761,Tung,710,Biology,Male,17,11,2,0,0
15574283,Padovano,580,Biology,Male,18,8,2,1,0
15598097,Johnstone,550,Biology,Male,16,16,2,0,0
15711352,Endrizzi,841,Biology,Female,17,9,2,1,0
15620751,Secombe,760,Biology,Male,16,16,2,0,0
15656717,Elewechi,687,Biology,Female,18,9,2,0,0
15643121,Chu,753,Physics,Female,15,11,2,0,0
15723671,Lucciano,661,Biology,Male,18,11,1,0,0
15752846,Pinto,699,Biology,Male,18,13,2,1,0
15640852,McGregor,617,Physics,Female,15,12,3,0,1
15789313,Ugorji,595,Physics,Female,15,13,2,0,1
15793688,Bancks,669,Biology,Male,16,15,1,0,1
15770405,Warlow-Davies,613,Biology,Female,15,15,1,0,0
15702561,Dale,782,Biology,Male,15,10,1,1,0
15625964,Buckley,582,Biology,Female,17,8,1,0,0
15761364,Nkemjika,679,Biology,Male,16,14,2,0,0
15590286,Fairley,611,Biology,Female,18,14,1,0,0
15587978,Boothby,455,Physics,Female,17,10,1,1,0
15773242,Chukwuhaenye,621,Biology,Male,15,15,2,1,0
15761053,Lock,596,Physics,Male,17,8,1,0,1
15702095,Clarke,585,Math,Female,15,11,1,0,1
15764253,Ramsey,742,Biology,Male,15,15,1,0,0
15700801,Eipper,850,Physics,Male,16,8,3,1,1
15730590,Ko,738,Physics,Female,15,13,2,0,0
15643916,Munro,619,Math,Male,18,10,1,1,1
15720636,McGregor,628,Biology,Female,18,14,1,1,1
15795429,Henderson,487,Biology,Male,17,15,2,1,0
15609254,Fernandez,513,Math,Female,18,13,2,1,0
15625141,Porter,563,Math,Male,18,10,2,0,0
15810898,Pan,803,Biology,Female,17,18,2,1,0
15775797,Esposito,607,Math,Female,16,8,3,1,0
15795246,Kaeppel,628,Physics,Female,15,16,2,1,0
15795275,Lamb,521,Math,Female,15,16,2,0,1
15571869,Lei,669,Physics,Female,17,10,1,0,1
15694143,Conti,686,Biology,Female,17,11,1,0,0
15748231,Hargreaves,700,Physics,Male,17,13,2,0,0
15632185,Yermolayev,663,Biology,Female,16,10,2,0,0
15806249,Kerr,671,Math,Female,18,9,2,1,0
15743293,Waters,651,Physics,Female,17,9,3,1,1
15598157,Onyeorulu,728,Biology,Male,18,14,1,0,0
15700946,Kolesnikova,574,Biology,Female,15,15,1,1,0
15722692,Kazakova,464,Biology,Male,16,13,1,0,0
15696506,MacDonald,604,Math,Male,18,13,1,0,0
15728823,Sharwood,836,Math,Female,16,18,2,0,0
15808851,Bufkin,511,Physics,Female,16,8,1,1,0
15675231,Nwankwo,518,Biology,Female,15,8,2,1,0
15732299,Boniwell,756,Biology,Male,16,16,3,1,0
15706269,Willis,489,Biology,Female,17,10,2,1,0
15590078,Burns,622,Math,Male,16,9,1,1,0
15776985,Kung,652,Biology,Female,18,12,2,1,0
15756743,Howells,625,Biology,Female,15,8,1,0,0
15782364,Bevan,521,Math,Female,18,11,1,0,0
15604093,Neitenstein,546,Biology,Male,18,10,2,1,1
15749328,Johnson,697,Biology,Female,18,12,2,0,1
15656322,Sandover,571,Physics,Male,15,9,1,0,0
15685564,Nnamutaezinwa,748,Math,Male,15,15,1,1,0
15785831,Sinclair,591,Biology,Male,16,8,1,1,0
15796218,Wei,814,Physics,Male,16,16,2,1,0
15716218,Higgins,709,Biology,Female,18,16,1,1,0
15572735,Chang,433,Math,Male,15,14,2,1,0
15633840,Henderson,781,Biology,Male,17,18,2,1,0
15608760,Cox,656,Biology,Female,18,14,1,1,0
15627848,Tsui,683,Biology,Male,17,14,2,0,0
15792029,Lee,620,Biology,Male,18,17,2,0,0
15617331,Sergeyeva,637,Physics,Female,17,16,1,1,1
15651740,Napolitani,525,Math,Female,18,10,2,1,0
15636407,Beatham,793,Physics,Female,15,10,1,0,0
15607526,Lu,638,Physics,Male,15,11,1,0,1
15632576,Yashina,520,Biology,Male,16,18,1,0,0
15581505,Bales,641,Biology,Male,16,17,2,0,0
15612207,Hill,840,Physics,Female,15,12,1,1,1
15707242,Ibeamaka,504,Math,Male,15,14,2,0,0
15721937,Romilly,686,Biology,Male,17,16,1,1,0
15773852,Hayes,533,Physics,Male,16,12,2,1,0
15719778,Chiu,577,Biology,Female,15,13,2,0,0
15650538,Sun,445,Physics,Female,17,16,1,0,1
15797475,Brennan,720,Biology,Male,16,10,1,0,1
15780359,Storey,643,Physics,Male,17,10,1,1,0
15737104,Lawson,652,Physics,Female,17,15,2,1,1
15789936,T'ao,663,Biology,Female,18,10,2,0,0
15709523,Yao,525,Physics,Female,16,14,2,1,0
15593425,Bracewell,662,Math,Female,18,10,1,0,1
15776725,Kerr,724,Physics,Male,17,14,1,1,0
15604706,Blake,581,Physics,Male,15,9,1,0,1
15790958,Sanders,685,Math,Male,17,8,2,1,0
15747534,Torkelson,595,Biology,Male,17,11,1,0,1
15574237,Hsueh,588,Biology,Female,15,17,2,1,0
15690332,Wang,647,Physics,Male,16,8,1,1,0
15661290,Hightower,785,Physics,Female,18,17,1,0,0
15651883,Genovesi,794,Physics,Female,18,8,1,0,1
15808905,Levan,823,Biology,Male,16,16,1,1,0
15715532,Lai,687,Physics,Male,16,18,1,1,0
15786078,Loginov,850,Biology,Female,17,16,2,0,0
15652401,Lafleur,496,Biology,Female,16,12,2,0,0
15673074,Obidimkpa,527,Physics,Female,17,11,1,1,0
15598744,Ch'ang,576,Physics,Female,16,11,1,1,1
15785975,Mason,525,Math,Female,15,13,2,1,0
15613180,Miranda,727,Physics,Male,15,17,1,1,0
15584229,Simon,671,Physics,Female,15,8,1,1,0
15773804,Golubeva,625,Biology,Male,16,10,1,0,0
15699515,Manfrin,643,Physics,Male,17,18,2,1,0
15705313,Stange,707,Biology,Female,16,12,1,1,0
15693817,Ferrari,539,Math,Male,18,18,2,0,0
15673790,Taylor,498,Physics,Male,15,8,2,1,0
15674868,Wei,696,Math,Female,15,13,2,1,0
15692110,Ch'eng,758,Biology,Female,16,14,1,0,0
15645904,Parsons,685,Biology,Female,15,8,2,1,0
15581332,Pan,655,Physics,Female,16,18,2,1,0
15808544,Cameron,747,Biology,Female,17,14,1,0,1
15734948,Igwebuike,601,Math,Male,18,9,2,0,0
15654531,Tuan,477,Biology,Male,16,9,2,0,1
15637774,Fraser,558,Biology,Male,16,18,1,0,0
15677141,Turnbull,586,Math,Male,17,10,1,1,0
15739578,Chiazagomekpere,850,Biology,Male,18,10,1,0,1
15697360,Yudina,505,Biology,Female,16,13,1,1,1
15655213,Udinese,591,Physics,Female,18,9,1,1,1
15580872,Chinweike,761,Physics,Female,17,17,2,0,0
15683213,Bergamaschi,554,Biology,Female,15,16,2,1,0
15801188,Milliner,774,Biology,Female,16,15,1,1,0
15645029,Knowles,771,Math,Female,18,17,2,0,0
15633181,Swinton,792,Biology,Male,17,18,2,1,0
15598259,Gregory,673,Physics,Female,15,10,1,0,0
15576000,Chibueze,765,Biology,Male,16,18,1,1,0
15766047,Sukhorukova,748,Biology,Female,18,16,1,1,0
15596339,French,422,Biology,Male,17,8,1,1,0
15715199,Estrada,568,Math,Male,16,12,2,1,0
15615938,Fleming,502,Biology,Female,15,13,1,1,0
15679991,Kennedy,524,Biology,Female,17,11,2,1,0
15626135,Combes,689,Biology,Male,17,15,1,0,0
15792934,Carruthers,661,Biology,Male,18,16,2,0,0
15744046,Andrejew,606,Math,Male,17,12,2,1,0
15700826,Ko,678,Physics,Female,16,11,2,1,0
15756301,Daniels,636,Physics,Female,16,12,1,1,0
15586517,Toscano,647,Biology,Male,16,10,1,1,0
15751297,Wilson,732,Biology,Male,16,18,2,0,0
15710365,Thomson,646,Biology,Male,16,18,2,0,1
15679307,Kazantseva,559,Biology,Female,15,13,1,1,0
15610753,Cremonesi,581,Biology,Male,16,9,1,1,0
15811036,Ferri,565,Biology,Male,17,12,1,1,0
15610912,Ferri,657,Math,Female,18,13,1,0,0
15619932,Lombardi,847,Biology,Male,18,18,1,1,0
15746199,Eluemuno,558,Biology,Female,18,13,1,1,1
15584967,Chiganu,596,Math,Male,18,10,2,1,0
15734365,Hsueh,579,Biology,Male,16,10,2,1,0
15726960,O'Brien,741,Biology,Female,15,11,2,1,0
15665177,Booth,613,Biology,Male,15,10,2,1,0
15779915,O'Loghlin,694,Math,Male,17,16,1,0,0
15729110,Lavrov,729,Math,Female,18,16,2,0,1
15575399,Somadina,480,Biology,Female,15,15,2,0,0
15678374,Colombo,666,Biology,Female,16,17,2,1,0
15792679,Troupe,575,Biology,Male,18,13,2,1,0
15668767,Kenenna,850,Biology,Male,17,10,2,0,0
15761886,Franklin,740,Biology,Male,15,12,1,1,0
15583076,Deleon,588,Physics,Male,15,12,2,0,0
15815615,Kung,681,Biology,Male,15,18,1,1,0
15591942,Zito,611,Math,Female,18,13,2,1,0
15724924,Giordano,589,Biology,Female,17,13,1,1,0
15762123,Davide,717,Math,Female,18,16,2,0,0
15567893,Lei,556,Physics,Male,17,17,2,0,0
15648989,Moss,850,Biology,Male,17,17,1,0,0
15662021,Lucciano,685,Math,Female,17,16,2,0,0
15691627,Tai,713,Biology,Female,16,9,1,1,0
15731751,Osinachi,437,Biology,Female,18,14,1,1,0
15635277,Coates,605,Math,Male,17,11,1,0,0
15655252,Larionova,758,Physics,Male,17,14,1,1,0
15803941,Seleznev,600,Biology,Male,16,17,1,0,0
15714380,Butcher,827,Biology,Male,18,8,2,0,0
15666559,Gould,608,Physics,Male,18,11,2,1,0
15799998,Cunningham,608,Biology,Female,16,10,1,0,0
15703763,Sanderson,554,Biology,Male,15,9,1,1,0
15795640,Mai,683,Physics,Female,18,13,2,0,0
15780056,Reid,660,Math,Male,15,8,1,0,0
15777873,Downer,628,Biology,Female,16,16,1,0,1
15584749,Humphries,668,Physics,Male,17,18,1,0,0
15765258,Bochsa,776,Biology,Female,17,13,2,1,0
15623346,Czajkowski,820,Biology,Male,18,15,2,0,0
15614054,Pankhurst,665,Biology,Male,16,13,2,1,0
15766185,She,850,Physics,Male,18,13,1,1,0
15667632,Birdseye,703,Biology,Female,18,14,2,1,0
15599024,Hope,506,Math,Male,15,10,2,1,0
15798709,Gill,588,Math,Male,16,15,1,1,0
15741921,Moon,622,Math,Female,15,18,2,1,0
15793671,Watt,606,Biology,Male,18,12,1,0,0
15797900,Chinomso,517,Biology,Male,18,10,1,0,1
15667932,Bellucci,758,Math,Female,18,10,2,1,0
15795933,Barese,677,Biology,Female,16,12,2,1,0
15660403,Fleming,827,Math,Female,15,14,2,1,0
15736299,Bell,729,Biology,Female,16,8,1,0,0
15759034,Li Fonti,654,Biology,Male,17,15,1,0,0
15724663,Christmas,654,Math,Female,16,18,2,0,0
15594556,Chuter,619,Math,Male,16,17,2,1,0
15737169,Johnson,642,Math,Male,16,16,1,1,0
15632472,Scott,472,Math,Female,15,9,1,1,0
15722813,Byrne,470,Math,Male,16,13,1,0,0
15588450,Chukwudi,633,Biology,Female,18,14,1,1,0
15736717,Ma,602,Biology,Male,17,14,1,1,0
15680683,Simmons,640,Math,Male,16,8,2,0,0
15710316,Fang,454,Math,Female,18,9,1,1,0
15746333,Blake,562,Biology,Female,15,14,3,0,1
15606861,Tien,636,Biology,Male,18,15,2,0,0
15641285,Yusupova,621,Math,Male,17,17,1,1,0
15662908,Davidson,795,Physics,Male,18,16,2,1,0
15814267,Zhdanova,550,Biology,Male,18,11,1,1,0
15614923,Nielson,630,Math,Male,17,11,1,1,0
15579223,Niu,573,Physics,Male,16,15,1,0,0
15651389,Kay,561,Math,Male,15,12,1,1,0
15677087,Green,662,Biology,Female,16,16,1,0,0
15665784,She,637,Biology,Male,16,15,1,0,0
15576706,Ajuluchukwu,651,Physics,Male,17,13,1,1,0
15615473,Sabbatini,646,Biology,Female,18,8,2,0,0
15587299,Board,567,Biology,Female,15,9,1,0,0
15655389,Leckie,638,Biology,Male,17,18,1,1,0
15784491,Ho,725,Biology,Female,15,15,1,0,0
15809999,Gordon,709,Biology,Female,17,9,2,0,0
15681115,Iroawuchi,787,Math,Male,18,18,1,1,0
15629390,Liao,653,Biology,Male,16,17,1,0,0
15792668,Hamilton,661,Physics,Male,18,10,2,0,1
15583863,Chimaobim,681,Physics,Male,16,14,1,0,1
15681878,Fan,436,Physics,Male,17,11,2,1,1
15782875,Cayley,663,Biology,Male,16,10,2,1,0
15732235,Kuykendall,662,Biology,Male,18,8,1,1,0
15735909,McDonald,607,Physics,Female,15,10,1,0,1
15653448,Duncan,754,Biology,Male,16,18,2,1,0
15587647,Browne,850,Physics,Female,15,15,1,1,1
15701037,Barton,578,Biology,Male,17,8,2,0,0
15727499,Boyle,666,Physics,Female,18,14,2,0,0
15724838,Moretti,599,Biology,Female,15,8,1,0,0
15666711,Ukaegbulam,586,Biology,Female,18,8,3,1,1
15588933,Nwankwo,825,Biology,Female,18,17,1,1,0
15763111,Niu,808,Math,Female,15,16,1,1,0
15805676,Hsu,515,Math,Male,16,8,2,0,0
15586674,Shaw,663,Math,Female,15,10,1,1,1
15744553,Ho,444,Biology,Male,15,12,1,0,0
15776629,Christie,650,Biology,Female,16,13,2,0,0
15647207,Onwuemelie,609,Biology,Male,15,12,2,0,0
15715638,Ch'ang,824,Physics,Male,18,17,2,1,0
15750602,Clendinnen,662,Biology,Male,18,14,1,0,0
15766810,Onyemauchechi,699,Physics,Female,18,11,2,1,0
15756625,Crawford,752,Biology,Female,16,18,2,0,1
15639552,Mellor,603,Physics,Female,18,18,1,0,0
15633213,Rizzo,628,Math,Male,15,14,1,0,1
15610416,Christie,745,Biology,Female,17,10,1,0,1
15715208,Watkins,804,Physics,Female,18,12,1,1,0
15619608,Ojiofor,454,Physics,Female,17,15,1,0,1
15628697,Tung,631,Math,Male,17,16,1,1,0
15643826,McKay,503,Biology,Male,15,14,2,1,0
15718588,Meng,548,Biology,Female,18,8,2,0,0
15709741,Hussain,668,Biology,Male,15,10,1,0,0
15723318,Mactier,619,Biology,Female,15,18,3,0,1
15717328,Hsueh,842,Biology,Female,15,13,2,0,1
15771299,Nnachetam,707,Biology,Female,18,10,1,1,1
15706223,Barnes,715,Math,Male,18,12,2,1,0
15612358,Christie,573,Physics,Male,18,10,2,1,0
15769191,Lipton,509,Biology,Male,16,10,2,1,0
15618816,Yu,670,Physics,Female,16,18,1,1,0
15730810,Storey,613,Math,Male,16,14,1,1,0
15783463,Read,678,Biology,Female,16,17,2,0,0
15616213,Levy,555,Physics,Female,16,18,1,0,1
15611287,Chiu,777,Biology,Female,18,18,2,1,0
15786454,Moore,552,Math,Male,18,9,1,1,0
15768682,Amies,640,Math,Male,16,11,1,1,0
15766172,Tsao,541,Biology,Male,17,17,1,0,0
15637646,Rowley,756,Biology,Male,16,17,1,0,0
15653404,Aliyev,684,Math,Female,18,16,1,1,0
15690546,Riley,618,Biology,Female,16,11,4,0,1
15735636,Toscano,604,Biology,Female,18,14,1,1,1
15605424,Oluchukwu,624,Math,Male,16,17,1,0,0
15568449,Fu,661,Math,Male,16,16,1,1,0
